Filing Date,Trade Date,Action Date,performance_check_month,performance_check_2_weeks,classification_check_month,classification_check_2_weeks,filing_check_month,Filing Quarter,Difference btw. filing and trade date,Ticker,Title,Delta own,Value,Title Conv.,Delta Own Conv.,Sector,One Month Prior Performance,2-Week Prior Performance,One Month Prior Market Performance,2-Week Prior Index Performance,One Month Prior Volatility Change,2-Week Prior Volatility Change,Number of Recent Transactions,Days Since Last Recent Transaction,Trade Day of Week,Filing Day of Week,Return if exited at the 75th percentile midpoint of daily price action,Return if exited at the 75th percentile open of daily price action,Days to midpoint exit,Days to open exit
2014-11-12,2014-11-12,2014-11-13,2014-10-16,2014-10-30,2014-12-12,2014-11-28,2014-08-20,4,2.72,RLOC,CEO,39%,360000,0.0,0.39,,,,0.09880654635488612,0.03022999162184566,-0.09928154252798685,-0.09928154252798685,0,-1,2,2,,,,
2014-11-12,2014-11-12,2014-11-13,2014-10-16,2014-10-30,2014-12-12,2014-11-28,2014-08-20,4,1.4,GSAT,"CEO, 10%",0%,463190,0.0,0.0,Communication Services,0.4512819766684807,0.31018509780183595,0.09880654635488612,0.03022999162184566,-0.09928154252798685,-0.09928154252798685,1,2,2,2,0.01444046257680392,0.0,11.0,0.0
2014-11-12,2014-11-12,2014-11-13,2014-10-16,2014-10-30,2014-12-12,2014-11-28,2014-08-20,4,1.25,MRC,"COB, Pres, CEO",11%,497121,0.0,0.11,Energy,0.12181157022955304,0.025214023204320226,0.09880654635488612,0.03022999162184566,-0.09928154252798685,-0.09928154252798685,0,-1,2,2,0.005763024293324711,0.005071401581120749,3.0,4.0
2014-11-10,2014-11-10,2014-11-11,2014-10-14,2014-10-28,2014-12-10,2014-11-25,2014-08-18,4,0.78,GSAT,"CEO, 10%",0%,387795,0.0,0.0,Communication Services,0.4857142312186105,0.1764705247754658,0.08660657586823682,0.03845959987532811,-0.1765455435417982,-0.1765455435417982,0,-1,0,0,0.05639096666092729,0.04135334268663132,13.0,2.0
2014-11-10,2014-11-10,2014-11-11,2014-10-14,2014-10-28,2014-12-10,2014-11-25,2014-08-18,4,0.78,CF,"Pres, CEO",14%,503914,0.0,0.14,Basic Materials,0.06066396276268353,0.039789680540604874,0.08660657586823682,0.03845959987532811,-0.1765455435417982,-0.1765455435417982,0,-1,0,0,0.07040452111975215,0.07601784847395629,15.0,11.0
2014-11-10,2014-11-10,2014-11-11,2014-10-14,2014-10-28,2014-12-10,2014-11-25,2014-08-18,4,0.7,AMRI,"Pres, CEO",10%,510300,0.0,0.1,,,,0.08660657586823682,0.03845959987532811,-0.1765455435417982,-0.1765455435417982,0,-1,0,0,,,,
2014-11-10,2014-11-10,2014-11-11,2014-10-14,2014-10-28,2014-12-10,2014-11-25,2014-08-18,4,3.37,OPK,"CEO, COB, 10%",0%,745056,0.0,0.0,Healthcare,0.03143884653155474,0.01547620480293114,0.08660657586823682,0.03845959987532811,-0.1765455435417982,-0.1765455435417982,14,14,0,0,-0.0316820924580625,-0.03341013267938525,2.0,2.0
2014-11-07,2014-11-07,2014-11-10,2014-10-13,2014-10-27,2014-12-09,2014-11-24,2014-08-15,4,5.84,SCCO,COB,32%,14435200,3.0,0.32,Basic Materials,0.044711436966914736,0.036053918111029475,0.06958779610770167,0.038355165991424474,-0.2650811923141815,-0.2650811923141815,10,4,4,4,-0.0016456916293122097,0.0,5.0,0.0
2014-11-07,2014-11-07,2014-11-10,2014-10-13,2014-10-27,2014-12-09,2014-11-24,2014-08-15,4,1.57,AKS,"COB, Pres, CEO",22%,988976,0.0,0.22,,,,0.06958779610770167,0.038355165991424474,-0.2650811923141815,-0.2650811923141815,0,-1,4,4,,,,
2014-11-07,2014-11-07,2014-11-10,2014-10-13,2014-10-27,2014-12-09,2014-11-24,2014-08-15,4,1.45,ENH,"COB, CEO",1%,423507,0.0,0.01,,,,0.06958779610770167,0.038355165991424474,-0.2650811923141815,-0.2650811923141815,0,-1,4,4,,,,
2014-11-06,2014-11-06,2014-11-07,2014-10-10,2014-10-24,2014-12-08,2014-11-21,2014-08-14,4,1.7,ITCI,"SVP, GC",New,307580,4.0,1.0,Healthcare,0.06193461032780846,0.021419053379272263,0.05519753991835439,0.0411613502487111,-0.20146076434179871,-0.20146076434179871,0,-1,3,3,-0.007438536276481657,-0.0025873196477573693,1.0,16.0
2014-11-04,2014-11-04,2014-11-05,2014-10-08,2014-10-22,2014-12-04,2014-11-19,2014-08-12,4,0.76,FSAM,Co-Pres,New,1700000,5.0,1.0,,,,0.04547539213167284,0.04238413919143047,-0.1176836520858212,-0.1176836520858212,0,-1,1,1,,,,
2014-11-04,2014-11-04,2014-11-05,2014-10-08,2014-10-22,2014-12-04,2014-11-19,2014-08-12,4,0.67,HGG,CFO,New,486000,1.0,1.0,,,,0.04547539213167284,0.04238413919143047,-0.1176836520858212,-0.1176836520858212,0,-1,1,1,,,,
2014-11-03,2014-11-03,2014-11-04,2014-10-07,2014-10-21,2014-12-03,2014-11-18,2014-08-11,4,0.76,ARAY,"Pres, CEO",14%,634000,0.0,0.14,Healthcare,-0.07330569964179175,-0.06293710211190841,0.02534702633852572,0.05379755231564259,-0.15970649433936146,-0.15970649433936146,0,-1,0,0,0.06969697648390823,0.08333336343668972,10.0,2.0
2014-11-03,2014-11-03,2014-11-04,2014-10-07,2014-10-21,2014-12-03,2014-11-18,2014-08-11,4,3.5,SONS,"CEO, Pres",28%,3425800,0.0,0.28,,,,0.02534702633852572,0.05379755231564259,-0.15970649433936146,-0.15970649433936146,0,-1,0,0,,,,
2014-11-03,2014-11-03,2014-11-04,2014-10-07,2014-10-21,2014-12-03,2014-11-18,2014-08-11,4,4.49,SCCO,COB,34%,9977450,3.0,0.34,Basic Materials,0.0024135923804536963,-0.013573058633337017,0.02534702633852572,0.05379755231564259,-0.15970649433936146,-0.15970649433936146,9,0,0,0,0.045519345354423146,0.047242951816767347,9.0,4.0
2014-11-03,2014-11-03,2014-11-04,2014-10-07,2014-10-21,2014-12-03,2014-11-18,2014-08-11,4,3.48,SCCO,COB,15%,5658860,3.0,0.15,Basic Materials,0.002413937812686163,-0.013572971441844883,0.02534702633852572,0.05379755231564259,-0.15970649433936146,-0.15970649433936146,9,0,0,0,0.04551933693822693,0.04724285949728584,9.0,4.0
2014-10-29,2014-10-29,2014-10-30,2014-10-02,2014-10-16,2014-11-28,2014-11-13,2014-08-06,4,2.71,JMP,"CEO, 10%",19%,3684791,0.0,0.19,,,,0.02508958617245325,0.07473265814878799,-0.5037593867333148,-0.5037593867333148,0,-1,2,2,,,,
2014-10-27,2014-10-27,2014-10-28,2014-09-30,2014-10-14,2014-11-25,2014-11-11,2014-08-04,4,4.76,JONE,"EVP, CFO",-366%,456128,1.0,-3.66,,,,0.003457715826778767,0.05750332389625347,-0.39461505821625914,-0.39461505821625914,1,0,0,0,,,,
2014-10-27,2014-10-27,2014-10-28,2014-09-30,2014-10-14,2014-11-25,2014-11-11,2014-08-04,4,4.74,JONE,"COB, CEO, 10%",1%,1098569,0.0,0.01,,,,0.003457715826778767,0.05750332389625347,-0.39461505821625914,-0.39461505821625914,1,0,0,0,,,,
2014-10-27,2014-10-27,2014-10-28,2014-09-30,2014-10-14,2014-11-25,2014-11-11,2014-08-04,4,3.4,OPK,"CEO, COB, 10%",0%,336149,0.0,0.0,Healthcare,-0.01969873395592168,0.022974555001981152,0.003457715826778767,0.05750332389625347,-0.39461505821625914,-0.39461505821625914,14,4,0,0,0.0005952517461891059,0.0,12.0,0.0
2014-10-23,2014-10-23,2014-10-24,2014-09-26,2014-10-10,2014-11-21,2014-11-07,2014-07-31,4,0.42,LIVE,"CEO, CFO, Pres, 10%",1%,305875,0.0,0.01,Consumer Cyclical,0.006802768899403575,0.16535436322902114,-0.000834095204439932,0.020227121032134813,-0.1569858662576364,-0.1569858662576364,0,-1,3,3,0.07003257092887982,0.0879479279328721,15.0,15.0
2014-10-23,2014-10-23,2014-10-24,2014-09-26,2014-10-10,2014-11-21,2014-11-07,2014-07-31,4,1.26,OPK,"CEO, COB, 10%",0%,532953,0.0,0.0,Healthcare,-0.01754392618226333,0.021897730614858873,-0.000834095204439932,0.020227121032134813,-0.1569858662576364,-0.1569858662576364,14,9,3,3,0.0017877698491841993,0.0011918086767991054,14.0,2.0
2014-10-22,2014-10-22,2014-10-23,2014-09-25,2014-10-09,2014-11-20,2014-11-06,2014-07-30,4,2.69,DM,"COB, CEO",New,1257900,0.0,1.0,Technology,,,-0.02328119742978338,-0.008568520776575316,0.05690539154640909,0.05690539154640909,1,0,2,2,,,,
2014-10-22,2014-10-22,2014-10-23,2014-09-25,2014-10-09,2014-11-20,2014-11-06,2014-07-30,4,2.69,DM,"EVP, CFO",New,1257900,1.0,1.0,Technology,,,-0.02328119742978338,-0.008568520776575316,0.05690539154640909,0.05690539154640909,1,0,2,2,,,,
2014-10-15,2014-10-15,2014-10-16,2014-09-18,2014-10-02,2014-11-13,2014-10-30,2014-07-23,4,5.68,BAMM,"Exec COB, 10%",50%,1653073,3.0,0.5,,,,-0.07004744731125301,-0.042691267050638325,0.5089820126753019,0.5089820126753019,0,-1,2,2,,,,
2014-10-14,2014-10-14,2014-10-15,2014-09-17,2014-10-01,2014-11-12,2014-10-29,2014-07-22,4,1.4,OPK,"CEO, COB, 10%",0%,442584,0.0,0.0,Healthcare,-0.008158472662780981,0.0,-0.06842897776846463,-0.05526414925638556,0.5371046007823146,0.5371046007823146,14,0,1,1,0.00960383246563853,0.00840332478575529,0.0,1.0
2014-10-14,2014-10-14,2014-10-15,2014-09-17,2014-10-01,2014-11-12,2014-10-29,2014-07-22,4,4.29,OPK,"CEO, COB, 10%",0%,673363,0.0,0.0,Healthcare,-0.008158472662780981,0.0,-0.06842897776846463,-0.05526414925638556,0.5371046007823146,0.5371046007823146,14,0,1,1,0.00960383246563853,0.00840332478575529,0.0,1.0
2014-10-10,2014-10-10,2014-10-13,2014-09-15,2014-09-29,2014-11-10,2014-10-27,2014-07-18,4,129.78,FMSA,"Pres, CEO",1%,999044,0.0,0.01,,,,-0.05604119083151195,-0.05266401178412548,0.4528302311175849,0.4528302311175849,0,-1,4,4,,,,
2014-10-10,2014-10-10,2014-10-13,2014-09-15,2014-09-29,2014-11-10,2014-10-27,2014-07-18,4,164.66,GMEC,"CEO, CFO, 10%",689%,3600000,0.0,6.89,,,,-0.05604119083151195,-0.05266401178412548,0.4528302311175849,0.4528302311175849,0,-1,4,4,,,,
2014-10-10,2014-10-10,2014-10-13,2014-09-15,2014-09-29,2014-11-10,2014-10-27,2014-07-18,4,0.51,NRP,"COB , CEO, 10%",1%,3250004,0.0,0.01,Energy,-0.2535115106972289,-0.15261917257989904,-0.05604119083151195,-0.05266401178412548,0.4528302311175849,0.4528302311175849,0,-1,4,4,0.05845211795008351,0.056349443564681426,9.0,6.0
2014-10-10,2014-10-10,2014-10-13,2014-09-15,2014-09-29,2014-11-10,2014-10-27,2014-07-18,4,1.5,EPE,"COB, Pres, CEO",7%,500148,0.0,0.07,,,,-0.05604119083151195,-0.05266401178412548,0.4528302311175849,0.4528302311175849,2,7,4,4,,,,
2014-10-08,2014-10-08,2014-10-09,2014-09-11,2014-09-25,2014-11-06,2014-10-23,2014-07-16,4,1.71,SFXE,"CEO, COB, 10%",2%,2821000,0.0,0.02,,,,-0.03243596629968699,-0.03460135942664869,0.3295535567220287,0.3295535567220287,0,-1,2,2,,,,
2014-10-08,2014-10-08,2014-10-09,2014-09-11,2014-09-25,2014-11-06,2014-10-23,2014-07-16,4,1.42,OPK,"CEO, COB, 10%",0%,456054,0.0,0.0,Healthcare,-0.03500574652782414,0.002424297910748106,-0.03243596629968699,-0.03460135942664869,0.3295535567220287,0.3295535567220287,13,6,2,2,-0.009445091048871698,-0.008264539113537795,11.0,5.0
2014-10-03,2014-10-03,2014-10-06,2014-09-08,2014-09-22,2014-11-03,2014-10-20,2014-07-11,4,1.52,EPE,"COB, Pres, CEO",7%,500717,0.0,0.07,,,,-0.021099406990454206,-0.022029989215830013,0.17656009392748256,0.17656009392748256,1,46,4,4,,,,
2014-10-02,2014-10-02,2014-10-03,2014-09-05,2014-09-19,2014-10-31,2014-10-17,2014-07-10,4,1746.76,NEGY,"VP CFO Secretary, COB",12%,4270500,1.0,0.12,,,,-0.015065052845814565,-0.02227807170219293,0.2404092718285734,0.2404092718285734,0,-1,3,3,,,,
2014-10-02,2014-10-02,2014-10-03,2014-09-05,2014-09-19,2014-10-31,2014-10-17,2014-07-10,4,1.39,OPK,"CEO, COB, 10%",0%,335246,0.0,0.0,Healthcare,-0.022170313552992246,-0.012956379227647344,-0.015065052845814565,-0.02227807170219293,0.2404092718285734,0.2404092718285734,12,7,3,3,-0.0017814568111260492,-0.002375351256822679,1.0,9.0
2014-09-30,2014-09-30,2014-10-01,2014-09-03,2014-09-17,2014-10-29,2014-10-15,2014-07-08,3,1.66,CFG,"COB, CEO",17%,967500,0.0,0.17,Financial Services,,,-0.028653809773752845,-0.026579309433611593,0.2794792149756364,0.2794792149756364,0,-1,1,1,,,,
2014-09-29,2014-09-29,2014-09-30,2014-09-02,2014-09-16,2014-10-28,2014-10-14,2014-07-07,3,4.49,EGBN,"Pres, CEO",1%,319900,0.0,0.01,Financial Services,-0.057743403429184825,-0.03575757922752015,-0.0158576836529131,-0.004863953009031613,0.12638121419604859,0.12638121419604859,0,-1,0,0,0.01850711672241432,0.01573109741880358,3.0,15.0
2014-09-29,2014-09-29,2014-09-30,2014-09-02,2014-09-16,2014-10-28,2014-10-14,2014-07-07,3,4.42,DNOW,"Pres, CEO",7%,326630,0.0,0.07,Energy,-0.07680628065495598,-0.04968750476837158,-0.0158576836529131,-0.004863953009031613,0.12638121419604859,0.12638121419604859,0,-1,0,0,-0.07330345642224255,-0.07138282837946738,20.0,18.0
2014-09-26,2014-09-26,2014-09-29,2014-08-29,2014-09-15,2014-10-27,2014-10-13,2014-07-03,3,2.69,AEO,"Exec COB, Interim CEO",3%,5137068,0.0,0.03,Consumer Cyclical,0.06542644122336669,0.09110844022582715,-0.01033295946773201,-0.004148954740240103,0.1802067641992351,0.1802067641992351,1,4,4,4,-0.010373349021027167,-0.002766310125997603,7.0,8.0
2014-09-26,2014-09-26,2014-09-29,2014-08-29,2014-09-15,2014-10-27,2014-10-13,2014-07-03,3,2.64,GWGH,"Pres, Secretary, 10%",4%,1250000,5.0,0.04,,,,-0.01033295946773201,-0.004148954740240103,0.1802067641992351,0.1802067641992351,1,0,4,4,,,,
2014-09-26,2014-09-26,2014-09-29,2014-08-29,2014-09-15,2014-10-27,2014-10-13,2014-07-03,3,2.64,GWGH,"CEO, 10%",4%,1250000,0.0,0.04,,,,-0.01033295946773201,-0.004148954740240103,0.1802067641992351,0.1802067641992351,1,0,4,4,,,,
2014-09-25,2014-09-25,2014-09-26,2014-08-28,2014-09-12,2014-10-24,2014-10-10,2014-07-02,3,2.77,SFS,"Pres, CEO",-1986%,333600,0.0,-19.86,,,,-0.007294443851978244,-0.006956346202495352,0.1556420187258585,0.1556420187258585,0,-1,3,3,,,,
2014-09-25,2014-09-25,2014-09-26,2014-08-28,2014-09-12,2014-10-24,2014-10-10,2014-07-02,3,1.34,OPK,"CEO, COB, 10%",0%,518578,0.0,0.0,Healthcare,-0.019384272225830067,-0.002320128115414508,-0.007294443851978244,-0.006956346202495352,0.1556420187258585,0.1556420187258585,12,1,3,3,-0.01578950010178103,-0.012865568175163756,3.0,6.0
2014-09-24,2014-09-24,2014-09-25,2014-08-27,2014-09-11,2014-10-23,2014-10-09,2014-07-01,3,1.73,NEWM,CEO,New,499996,0.0,1.0,,,,-0.01727036107925936,-0.013478177324243954,0.15594978950440866,0.15594978950440866,1,0,2,2,,,,
2014-09-24,2014-09-24,2014-09-25,2014-08-27,2014-09-11,2014-10-23,2014-10-09,2014-07-01,3,1.73,NEWM,"CFO, CAO",New,499996,1.0,1.0,,,,-0.01727036107925936,-0.013478177324243954,0.15594978950440866,0.15594978950440866,1,0,2,2,,,,
2014-09-24,2014-09-24,2014-09-25,2014-08-27,2014-09-11,2014-10-23,2014-10-09,2014-07-01,3,2.7,CLR,"CEO, COB, 10%",0%,4856451,0.0,0.0,Energy,-0.14911221348107684,-0.09220521452679614,-0.01727036107925936,-0.013478177324243954,0.15594978950440866,0.15594978950440866,0,-1,2,2,-0.06590910812128412,-0.055425263063798594,6.0,6.0
2014-09-24,2014-09-24,2014-09-25,2014-08-27,2014-09-11,2014-10-23,2014-10-09,2014-07-01,3,1.45,OPK,"CEO, COB, 10%",0%,583084,0.0,0.0,Healthcare,-0.05537098724093563,-0.004667440289080173,-0.01727036107925936,-0.013478177324243954,0.15594978950440866,0.15594978950440866,11,5,2,2,0.019999995376124527,0.02303025216767282,4.0,7.0
2014-09-23,2014-09-23,2014-09-24,2014-08-26,2014-09-10,2014-10-22,2014-10-08,2014-06-30,3,4.45,RTRX,"CEO, 10%",2%,590742,0.0,0.02,,,,-0.0001450607664131371,0.004973830587471158,-0.006736467157661428,-0.006736467157661428,0,-1,1,1,,,,
2014-09-22,2014-09-22,2014-09-23,2014-08-25,2014-09-09,2014-10-21,2014-10-07,2014-06-27,3,4.91,BH,"COB, CEO, 10%",1%,964750,0.0,0.01,Consumer Cyclical,-0.06649873518772295,-0.023679260028448848,-0.004503585180347497,-0.008976704059431432,0.17559059286629072,0.17559059286629072,0,-1,0,0,0.008943399826896892,0.00956739116670909,5.0,5.0
2014-09-22,2014-09-22,2014-09-23,2014-08-25,2014-09-09,2014-10-21,2014-10-07,2014-06-27,3,0.77,RH,"COB, CEO, 10%",1%,1995323,0.0,0.01,Consumer Cyclical,-0.10241979325156214,-0.030866458710271685,-0.004503585180347497,-0.008976704059431432,0.17559059286629072,0.17559059286629072,0,-1,0,0,0.0396364639812536,0.03531835265660861,1.0,13.0
2014-09-22,2014-09-22,2014-09-23,2014-08-25,2014-09-09,2014-10-21,2014-10-07,2014-06-27,3,4.75,AEO,"Exec COB, Interim CEO",1%,2105043,0.0,0.01,Consumer Cyclical,0.08673103768700116,0.06078148845706673,-0.004503585180347497,-0.008976704059431432,0.17559059286629072,0.17559059286629072,0,-1,0,0,0.025000001679004125,0.029577696114964525,0.0,1.0
2014-09-22,2014-09-22,2014-09-23,2014-08-25,2014-09-09,2014-10-21,2014-10-07,2014-06-27,3,3.73,FISV,COO,20%,655000,2.0,0.2,Technology,-0.0017029414335561085,-0.01316181556714171,-0.004503585180347497,-0.008976704059431432,0.17559059286629072,0.17559059286629072,0,-1,0,0,-0.004152517025624887,-0.006767069128396193,2.0,6.0
2014-09-19,2014-09-19,2014-09-22,2014-08-22,2014-09-08,2014-10-20,2014-10-06,2014-06-26,3,2.41,GMAN,"Dir, Pres, CEO, Secretary",New,337882,0.0,1.0,,,,0.0008481699775518292,-0.006416997364854769,0.08306955763772765,0.08306955763772765,0,-1,4,4,,,,
2014-09-19,2014-09-19,2014-09-22,2014-08-22,2014-09-08,2014-10-20,2014-10-06,2014-06-26,3,1.3,OPK,"CEO, COB, 10%",0%,339418,0.0,0.0,Healthcare,-0.06221721507254182,-0.03828305430245969,0.0008481699775518292,-0.006416997364854769,0.08306955763772765,0.08306955763772765,11,9,4,4,0.002979692193954387,0.007151306732678962,7.0,1.0
2014-09-18,2014-09-18,2014-09-19,2014-08-21,2014-09-05,2014-10-17,2014-10-03,2014-06-25,3,1.71,ULTA,CEO,11%,475483,0.0,0.11,Consumer Cyclical,0.2401359599451677,0.20488432430186956,0.01186825115634778,0.006206218425456707,-0.021018612068490317,-0.021018612068490317,0,-1,3,3,-0.004696390209881935,-0.010147593979790806,3.0,2.0
2014-09-18,2014-09-18,2014-09-19,2014-08-21,2014-09-05,2014-10-17,2014-10-03,2014-06-25,3,0.71,MILL,"Exec COB, 10%",2%,503000,3.0,0.02,,,,0.01186825115634778,0.006206218425456707,-0.021018612068490317,-0.021018612068490317,0,-1,3,3,,,,
2014-09-18,2014-09-18,2014-09-19,2014-08-21,2014-09-05,2014-10-17,2014-10-03,2014-06-25,3,0.67,POL,"Pres, CEO",6%,352750,0.0,0.06,Consumer Cyclical,,,0.01186825115634778,0.006206218425456707,-0.021018612068490317,-0.021018612068490317,0,-1,3,3,,,,
2014-09-18,2014-09-18,2014-09-19,2014-08-21,2014-09-05,2014-10-17,2014-10-03,2014-06-25,3,3.6,CREG,"CEO, COB, 10%",74%,18945831,0.0,0.74,Utilities,-0.16901408450704225,-0.20270270270270271,0.01186825115634778,0.006206218425456707,-0.021018612068490317,-0.021018612068490317,0,-1,3,3,-0.05172413793103448,-0.08275862068965517,11.0,7.0
2014-09-16,2014-09-16,2014-09-17,2014-08-19,2014-09-03,2014-10-15,2014-10-01,2014-06-23,3,0.78,HALO,"Pres, CEO",New,446000,0.0,1.0,Healthcare,-0.025641047345037568,-0.0030272183080835785,0.014619317446303369,-0.0009982182073075738,0.05153781374240757,0.05153781374240757,0,-1,1,1,0.03887685181199146,0.04427644031080307,3.0,7.0
2014-09-16,2014-09-16,2014-09-17,2014-08-19,2014-09-03,2014-10-15,2014-10-01,2014-06-23,3,1.75,TEP,"Pres, CEO",5%,332332,0.0,0.05,,0.1244238672432039,0.09262322275669292,0.014619317446303369,-0.0009982182073075738,0.05153781374240757,0.05153781374240757,0,-1,1,1,-0.02007450772706347,-0.01294411009735414,4.0,12.0
2014-09-15,2014-09-15,2014-09-16,2014-08-18,2014-09-02,2014-10-14,2014-09-30,2014-06-19,3,3.71,BRX,CEO,2%,349875,0.0,0.02,Real Estate,-0.016197466811938444,-0.02574963231276686,0.02074184287925769,-0.0025398144559463072,0.0332792092181914,0.0332792092181914,0,-1,0,0,-0.006959464707974521,-0.004101154017496988,2.0,17.0
2014-09-15,2014-09-15,2014-09-16,2014-08-18,2014-09-02,2014-10-14,2014-09-30,2014-06-19,3,3.71,LDOS,CEO,24%,528450,0.0,0.24,Technology,-0.033496021987626766,-0.049668622110319714,0.02074184287925769,-0.0025398144559463072,0.0332792092181914,0.0332792092181914,0,-1,0,0,-0.000841716605236143,0.0,0.0,0.0
2014-09-12,2014-09-12,2014-09-15,2014-08-15,2014-08-29,2014-10-13,2014-09-29,2014-06-18,3,2.87,ISCO,"CEO, 10%",7%,350000,0.0,0.07,Healthcare,-0.09090909090909091,-0.09090909090909091,0.012895194591060059,-0.0071655266025878695,0.19055651722632583,0.19055651722632583,2,35,4,4,-0.05,0.0,0.0,0.0
2014-09-12,2014-09-12,2014-09-15,2014-08-15,2014-08-29,2014-10-13,2014-09-29,2014-06-18,3,21.79,POSC,"CEO, 10%",14%,300000,0.0,0.14,Healthcare,-0.19999998807907104,0.0,0.012895194591060059,-0.0071655266025878695,0.19055651722632583,0.19055651722632583,1,67,4,4,0.12499999068677439,0.24999998137354879,2.0,1.0
2014-09-12,2014-09-12,2014-09-15,2014-08-15,2014-08-29,2014-10-13,2014-09-29,2014-06-18,3,0.74,AAT,"Exec COB, 10%",7%,13504000,3.0,0.07,Real Estate,-0.04595301423578734,-0.02841254055344864,0.012895194591060059,-0.0071655266025878695,0.19055651722632583,0.19055651722632583,1,38,4,4,-0.015909917742402396,-0.0190915596871249,16.0,14.0
2014-09-12,2014-09-12,2014-09-15,2014-08-15,2014-08-29,2014-10-13,2014-09-29,2014-06-18,3,2.41,HALL,"Pres, CEO",New,328463,0.0,1.0,Financial Services,0.0030833184025631003,0.04273510543552606,0.012895194591060059,-0.0071655266025878695,0.19055651722632583,0.19055651722632583,0,-1,4,4,0.06428567605533063,0.07244898207432918,18.0,5.0
2014-09-11,2014-09-11,2014-09-12,2014-08-14,2014-08-28,2014-10-10,2014-09-26,2014-06-17,3,1.5,TITN,"COB, CEO, 10%",3%,1174098,0.0,0.03,Industrials,-0.02399999445134943,0.07360000610351562,0.0195798543776499,-0.005947674811226518,0.07512118712268527,0.07512118712268527,0,-1,3,3,-0.01904760141470777,-0.020512801523531445,3.0,15.0
2014-09-10,2014-09-10,2014-09-11,2014-08-13,2014-08-27,2014-10-09,2014-09-25,2014-06-16,3,0.86,SCCO,COB,5%,1576365,3.0,0.05,Basic Materials,-0.005906044508424249,-0.02082041294466438,0.031953903888232126,-0.0015446268658902162,0.09495300686017363,0.09495300686017363,7,0,2,2,0.010671996719630285,0.013061387965202701,6.0,3.0
2014-09-10,2014-09-10,2014-09-11,2014-08-13,2014-08-27,2014-10-09,2014-09-25,2014-06-16,3,1.65,SCCO,COB,12%,3188870,3.0,0.12,Basic Materials,-0.005906198702669241,-0.020820641231848524,0.031953903888232126,-0.0015446268658902162,0.09495300686017363,0.09495300686017363,7,0,2,2,0.010672470812027593,0.013061546753956378,6.0,3.0
2014-09-10,2014-09-10,2014-09-11,2014-08-13,2014-08-27,2014-10-09,2014-09-25,2014-06-16,3,1.38,OPK,"CEO, COB, 10%",0%,305129,0.0,0.0,Healthcare,-0.05482456209146636,-0.04540419263968293,0.031953903888232126,-0.0015446268658902162,0.09495300686017363,0.09495300686017363,13,2,2,2,-0.0011668322521314676,0.0,0.0,0.0
2014-09-08,2014-09-08,2014-09-09,2014-08-11,2014-08-25,2014-10-07,2014-09-23,2014-06-12,3,3.25,OPK,"CEO, COB, 10%",0%,492038,0.0,0.0,Healthcare,-0.10283311329441047,-0.02840909029334046,0.028451966798451814,-0.0016568672840357398,0.16580311648909493,0.16580311648909493,14,3,0,0,-0.009803925882236733,-0.009227211418924373,1.0,1.0
2014-09-05,2014-09-05,2014-09-08,2014-08-08,2014-08-22,2014-10-06,2014-09-22,2014-06-11,3,1.26,OPK,"CEO, COB, 10%",0%,301116,0.0,0.0,Healthcare,-0.05748380382816444,-0.016968390227988572,0.04773474213728452,0.0044866323326806295,0.06565654254691888,0.06565654254691888,13,8,4,4,-0.004060307178280122,-0.002320128115414508,2.0,8.0
2014-09-03,2014-09-03,2014-09-04,2014-08-06,2014-08-20,2014-10-02,2014-09-18,2014-06-09,3,5.67,BOBE,"CEO, COB",3%,646810,0.0,0.03,,,,0.04191331708522109,0.008679833884864381,0.03352418777044817,0.03352418777044817,0,-1,2,2,,,,
2014-09-02,2014-09-02,2014-09-03,2014-08-05,2014-08-19,2014-10-01,2014-09-17,2014-06-06,3,0.8,SCCO,COB,6%,1628000,3.0,0.06,Basic Materials,-0.008736369842219299,0.015872861697228485,0.03324829628021364,0.014188454837455332,0.018121853964814447,0.018121853964814447,5,5,1,1,-0.008440687659242566,-0.006752455473789796,11.0,12.0
2014-08-29,2014-08-29,2014-09-02,2014-08-04,2014-08-18,2014-09-30,2014-09-16,2014-06-05,3,0.76,BXS,"Pres, COO",33%,528750,2.0,0.33,,,,0.039270865231047,0.022426951262195047,-0.046692635304116714,-0.046692635304116714,0,-1,4,4,,,,
2014-08-28,2014-08-28,2014-08-29,2014-08-01,2014-08-15,2014-09-29,2014-09-15,2014-06-04,3,0.83,SCCO,COB,23%,5031672,3.0,0.23,Basic Materials,0.00770769750592908,0.03960684108269699,0.03812309277001936,0.022717178838270905,0.015113375943064602,0.015113375943064602,4,1,3,3,0.00138459019936607,0.0021533958754474244,5.0,2.0
2014-08-28,2014-08-28,2014-08-29,2014-08-01,2014-08-15,2014-09-29,2014-09-15,2014-06-04,3,2.69,TDG,CEO,147%,2995945,0.0,1.47,Industrials,0.12132433679546331,0.057192671047978656,0.03812309277001936,0.022717178838270905,0.015113375943064602,0.015113375943064602,1,3,3,3,-0.004605759572556651,-0.0031582340138717794,10.0,3.0
2014-08-28,2014-08-28,2014-08-29,2014-08-01,2014-08-15,2014-09-29,2014-09-15,2014-06-04,3,1.3,OPK,"CEO, COB, 10%",0%,310845,0.0,0.0,Healthcare,0.009070286448309121,-0.03155603646294529,0.03812309277001936,0.022717178838270905,0.015113375943064602,0.015113375943064602,12,7,3,3,-0.029842380620221223,-0.027027000903735277,12.0,10.0
